Brand Name,Spec Score,Rating,Price,Tag,Processor Name,Processor Type,Processor Speed,RAM,Internal Storage,Battery Capacity,Battery Feature,SIM Type,Extra Feature,Display Size,Display Resolution,Display Feature,Memory External,OS Version,Camera,Image Preview
vivo x200s,90,4.15,54990,upcoming,dimensity 9400 plus,octa core,3.63 ghz processor GHz,12 gb ram,256 gb inbuilt,6200mAh 90W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc, ir blaster",6.67 inch,"1260 x 2800 px, 120 Hz",with punch hole,memory card not supported,android v15,50 mp + 50 mp + 50 mp triple rear & 32 mp front camera,https://cdn1.smartprix.com/rx-ieqtvdzb4-w280-h280/vivo-x200s.webp
xiaomi 16 pro,83,4.7,69990,rumored,octa core processor,,,12 gb ram,256 gb inbuilt,6500mAh 120W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc, ir blaster",6.78 inch,"1440 x 3200 px, 144 Hz",with punch hole,memory card not supported,android v15,50 mp quad rear & 50 mp front camera,https://cdn1.smartprix.com/rx-i6s9cjur0-w280-h280/xiaomi-16-pro.webp
motorola moto g87,72,4.55,20990,rumored,snapdragon 7 gen2,octa core processor,,8 gb ram,256 gb inbuilt,5100mAh 44W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.74 inch,"1080 x 2400 px, 120 Hz",with punch hole,memory card not supported,android v15,50 mp + 13 mp dual rear & 32 mp front camera,https://cdn1.smartprix.com/rx-iurwmtc7u-w280-h280/motorola-moto-g87.webp
itel s25,76,4.0,8990,upcoming,unisoc t620,octa core,2.2 ghz processor GHz,6 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, wi-fi, nfc, ir blaster",,6.78 inch,1080 x 2436 px,with punch hole,memory card supported,android v14,50 mp rear & 32 mp front camera,https://cdn1.smartprix.com/rx-isorzu4yw-w280-h280/itel-s25.webp
poco c75 (8gb ram + 256gb),77,4.3,10990,upcoming,helio g81 ultra,octa core,2 ghz processor GHz,8 gb ram,256 gb inbuilt,5160mAh 18W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, nfc",6.88 inch,"720 x 1640 px, 120 Hz",no punch hole,"memory card supported, upto 1 tb",android v14,50 mp + auxiliary lens dual rear & 13 mp front camera,https://cdn1.smartprix.com/rx-ii6t9dcsm-w280-h280/poco-c75-8gb-ram-256.webp
htc wildfire e6 plus,61,4.4,10990,upcoming,helio g85,quad core processor,,4 gb ram,64 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,5.56 inch,720 x 1440 px,no punch hole,"memory card supported, upto 512 gb",android v13,32 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-ijflxk4bu-w280-h280/htc-wildfire-e6-plus.webp
samsung galaxy m55s 5g (12gb ram + 256gb),85,4.45,34990,upcoming,snapdragon 7 gen1,octa core,2.4 ghz processor GHz,12 gb ram,256 gb inbuilt,5000mAh 45W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.7 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 8 mp + 2 mp triple rear & 50 mp front camera,https://cdn1.smartprix.com/rx-iahvdpqfs-w280-h280/samsung-galaxy-m55s.webp
oneplus ace 3 pro (24gb ram + 1tb),87,4.6,53990,upcoming,snapdragon 8 gen3,octa core,3.3 ghz processor GHz,24 gb ram,1 tb inbuilt,6100mAh 100W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","vo5g, wi-fi, nfc, ir blaster",6.78 inch,"1264 x 2780 px, 120 Hz",with punch hole,memory card not supported,android v14,50 mp + 8 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-iraoourzt-w280-h280/oneplus-ace-3-pro-24.webp
iqoo z10s pro,75,4.15,26990,rumored,octa core processor,,,8 gb ram,256 gb inbuilt,6000mAh 100W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.82 inch,"1080 x 2392 px, 144 Hz",with punch hole,memory card not supported,android v15,50 mp + 13 mp + 2 mp triple rear & 32 mp front camera,https://cdn1.smartprix.com/rx-ihcwhkeq6-w280-h280/iqoo-z10s-pro.webp
vivo y03t,64,4.55,6499,upcoming,unisoc t612,octa core,1.8 ghz processor GHz,4 gb ram,64 gb inbuilt,5000mAh 15W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.56 inch,"720 x 1612 px, 90 Hz",no punch hole,memory card supported,android v14,13 mp + 0.08 mp dual rear & 5 mp front camera,https://cdn1.smartprix.com/rx-itrelly9e-w280-h280/vivo-y03t.webp
oppo reno 12f 5g,85,4.0,29990,upcoming,dimensity 6300,octa core,2.4 ghz processor GHz,12 gb ram,256 gb inbuilt,5000mAh 45W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc, ir blaster",6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,memory card (hybrid),android v14,50 mp + 8 mp + 2 mp triple rear & 32 mp front camera,https://cdn1.smartprix.com/rx-iwzzmql5p-w280-h280/oppo-reno-12f-5g.webp
vertu metavertu 2,86,4.65,425999,upcoming,snapdragon 8 gen2,octa core,3.2 ghz processor GHz,12 gb ram,512 gb inbuilt,5100mAh 65W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.78 inch,"1260 x 2800 px, 120 Hz",with punch hole,memory card not supported,android v13,50 mp + 50 mp + 8 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-irsiwr55d-w280-h280/vertu-metavertu-2.webp
realme gt 6 pro 5g,81,4.1,49990,rumored,snapdragon 8 gen4,octa core processor,,12 gb ram,512 gb inbuilt,6000mAh 120W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc, ir blaster",6.78 inch,"1864 x 3820 px, 165 Hz",with punch hole,memory card not supported,android v15,50 mp + 50 mp + 50 mp triple rear & 50 mp front camera,https://cdn1.smartprix.com/rx-i1jnaxtpp-w280-h280/realme-gt-6-pro-5g.webp
realme 13x,76,4.05,12999,upcoming,dimensity 6020,octa core,2.2 ghz processor GHz,6 gb ram,128 gb inbuilt,5000mAh 67W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.78 inch,"1080 x 2400 px, 144 Hz",with punch hole,"memory card supported, upto 2 tb",android v14,50 mp + 13 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-inaonocca-w280-h280/realme-13x.webp
poco c75,74,4.45,8990,upcoming,helio g81 ultra,octa core,2 ghz processor GHz,6 gb ram,128 gb inbuilt,5160mAh 18W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, nfc",6.88 inch,"720 x 1640 px, 120 Hz",no punch hole,"memory card supported, upto 1 tb",android v14,50 mp + auxiliary lens dual rear & 13 mp front camera,https://cdn1.smartprix.com/rx-ii6t9dcsm-w280-h280/poco-c75.webp
tecno spark 20 pro plus,83,4.2,17999,upcoming,helio g99 ultimate,octa core,2.2 ghz processor GHz,8 gb ram,256 gb inbuilt,5000mAh 33W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, nfc",6.78 inch,"1080 x 2436 px, 120 Hz",with punch hole,memory card supported,android v14,108 mp + 0.08 mp dual rear & 32 mp front camera,https://cdn1.smartprix.com/rx-iaeulsovf-w280-h280/tecno-spark-20-pro-p.webp
infinix hot 40 pro,84,4.45,12990,upcoming,helio g99,octa core,2.2 ghz processor GHz,8 gb ram,128 gb inbuilt,5000mAh 44W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, nfc",6.78 inch,"1080 x 2460 px, 120 Hz",with punch hole,"memory card supported, upto 1 tb",android v13,108 mp + 2 mp + 0.08 mp triple rear & 32 mp front camera,https://cdn1.smartprix.com/rx-ipaqtnbwl-w280-h280/infinix-hot-40-pro.webp
motorola moto g24 5g,80,4.7,11999,upcoming,dimensity 1080,octa core,2.6 ghz processor GHz,8 gb ram,128 gb inbuilt,6000mAh 18W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.58 inch,"1080 x 2400 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v14,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-ipul1ecam-w280-h280/motorola-moto-g24-5g.webp
tecno spark 20 pro,74,4.35,12999,upcoming,helio g99,octa core,2.2 ghz processor GHz,8 gb ram,256 gb inbuilt,5000mAh 33W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, nfc",6.78 inch,"1080 x 2460 px, 120 Hz",with punch hole,memory card supported,android v13,108 mp + 0.08 mp dual rear & 32 mp front camera,https://cdn1.smartprix.com/rx-idkg0qs8p-w280-h280/tecno-spark-20-pro.webp
apple iphone 17 plus,77,4.35,99999,upcoming,bionic a19,octa core processor,,8 gb ram,128 gb inbuilt,5100mAh,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.8 inch,"1284 x 3200 px, 120 Hz",no punch hole,memory card not supported,ios v26,50 mp + 12 mp dual rear & 12 mp front camera,https://cdn1.smartprix.com/rx-iliwyxczs-w280-h280/apple-iphone-17-plus.webp
realme gt 5 (240w),87,4.15,42990,upcoming,snapdragon 8 gen2,octa core,3.2 ghz processor GHz,24 gb ram,1 tb inbuilt,4600mAh 240W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","vo5g, wi-fi, nfc, ir blaster",6.74 inch,"1240 x 2772 px, 144 Hz",with punch hole,memory card not supported,android v13,50 mp + 8 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-ivxvfcip0-w280-h280/realme-gt-5-240w.webp
xiaomi redmi 14c,74,4.5,10999,upcoming,helio g81,octa core,2 ghz processor GHz,4 gb ram,128 gb inbuilt,5160mAh 18W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, nfc",6.88 inch,"720 x 1640 px, 120 Hz",no punch hole,"memory card supported, upto 1 tb",android v14,50 mp + 2 mp + 0.08 mp triple rear & 13 mp front camera,https://cdn1.smartprix.com/rx-ilgnbmais-w280-h280/xiaomi-redmi-14c.webp
vivo y23,72,4.4,15990,upcoming,helio g85,octa core,2 ghz processor GHz,4 gb ram,128 gb inbuilt,5000mAh 18W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.6 inch,"720 x 1612 px, 120 Hz",no punch hole,"memory card supported, upto 1 tb",android v13,50 mp + 2 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-icc0oudi0-w280-h280/vivo-y23.webp
xiaomi redmi note 12 turbo harry potter edition,81,4.65,27990,upcoming,snapdragon 7+ gen2,octa core,2.91 ghz processor GHz,12 gb ram,256 gb inbuilt,5000mAh 67W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc, ir blaster",6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,memory card not supported,android v13,64 mp + 8 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-intfnvwwa-w280-h280/xiaomi-redmi-note-12.webp
sony xperia l5 5g,72,4.45,15990,rumored,helio p35,octa core,2.3 ghz processor GHz,4 gb ram,64 gb inbuilt,4000mAh,Fast Charging,"single sim, 3g, 4g, volte","wi-fi, nfc",6.2 inch,720 x 1680 px,no punch hole,"memory card (hybrid), upto 512 gb",android v12,13 mp + 5 mp + 2 mp triple rear & 8 mp front camera,https://cdn1.smartprix.com/rx-izfutdtsy-w280-h280/sony-xperia-l5-5g.webp
motorola moto edge 40 lite 5g,81,4.0,19999,upcoming,snapdragon 695,octa core,2.2 ghz processor GHz,8 gb ram,128 gb inbuilt,4020mAh 33W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.28 inch,"1080 x 2408 px, 120 Hz",with punch hole,"memory card (hybrid), upto 1 tb",android v12,64 mp + 13 mp dual rear & 32 mp front camera,https://cdn1.smartprix.com/rx-il53kionu-w280-h280/motorola-moto-edge-4.webp
infinix note 13 pro,79,4.55,16999,upcoming,helio g99,octa core,2.2 ghz processor GHz,6 gb ram,128 gb inbuilt,5000mAh 120W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.91 inch,1080 x 2460 px,with punch hole,"memory card supported, upto 256 gb",android v12,108 mp quad rear & 16 mp front camera,https://cdn1.smartprix.com/rx-i47sf3mku-w280-h280/infinix-note-13-pro.webp
samsung galaxy a83 5g,84,4.1,39990,upcoming,snapdragon 870,octa core,3.2 ghz processor GHz,6 gb ram,128 gb inbuilt,4500mAh 25W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.71 inch,"1440 x 3200 px, 120 Hz",with punch hole,"memory card supported, upto 1 tb",android v11,64 mp + 12 mp + 5 mp triple rear & 10 mp front camera,https://cdn1.smartprix.com/rx-ijrunio32-w280-h280/samsung-galaxy-a83-5.webp
itel s16 pro,56,4.55,6990,upcoming,quad core,1.3 ghz processor,,2 gb ram,32 gb inbuilt,4000mAh,Standard Charging,"dual sim, 3g, 4g, volte",wi-fi,6.6 inch,1600 x 720 px,with punch hole,"memory card supported, upto 32 gb",android v10,8 mp + 2 mp + 0.3 mp triple rear & 8 mp front camera,https://cdn1.smartprix.com/rx-i8k1f0y5y-w280-h280/itel-s16-pro.webp
xiaomi redmi k20 pro signature edition,86,3.9,480000,upcoming,snapdragon  855,octa core,2.8 ghz processor GHz,8 gb ram,256 gb inbuilt,4000mAh 27W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, nfc",6.39 inch,1080 x 2340 px,no punch hole,memory card not supported,android v9.0 (pie),48 mp + 13 mp + 8 mp triple rear & 20 mp front camera,https://cdn1.smartprix.com/rx-iggtkb5hd-w280-h280/xiaomi-redmi-k20-pro.webp
apple iphone 9,60,4.25,29990,rumored,a13 bionic,hexa core,2.65 ghz processor GHz,3 gb ram,64 gb inbuilt,2050mAh,Fast Charging,"single sim, 3g, 4g, volte","wi-fi, nfc",4.7 inch,750 x 1334 px,no punch hole,memory card not supported,ios v13.0,12 mp rear & 7 mp front camera,https://cdn1.smartprix.com/rx-iu4ri3mhe-w280-h280/apple-iphone-9.webp
tcl 605,74,4.5,10999,upcoming,helio g81,octa core,2 ghz processor GHz,8 gb ram,128 gb inbuilt,5200mAh,Fast Charging,"dual sim, 3g, 4g, wi-fi, nfc",,6.7 inch,720 x 1600 px,with punch hole,memory card supported,android v15,50 mp rear & 5 mp front camera,https://cdn1.smartprix.com/rx-iq5gaf98j-w280-h280/tcl-605.webp
honor x6c,76,4.55,12990,upcoming,helio g81 ultra,octa core,2 ghz processor GHz,8 gb ram,256 gb inbuilt,5300mAh 35W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, nfc",6.61 inch,"720 x 1604 px, 120 Hz",with punch hole,memory card supported,android v15,50 mp + depth sensor dual rear & 5 mp front camera,https://cdn1.smartprix.com/rx-ivoll8iz1-w280-h280/honor-x6c.webp
oscal pilot 3,86,4.65,17990,upcoming,dimensity 6300,octa core,2.4 ghz processor GHz,12 gb ram,256 gb inbuilt,7500mAh 33W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc",6.78 inch,"1080 x 2460 px, 120 Hz",with punch hole,memory card supported,android v15,50 mp + 20 mp + 2 mp triple rear & 32 mp front camera,https://cdn1.smartprix.com/rx-izr3xgsbc-w280-h280/oscal-pilot-3.webp
sharp aquos r10,87,4.25,29990,upcoming,snapdragon 7+ gen 3,octa core,2.8 ghz processor GHz,12 gb ram,256 gb inbuilt,5000mAh 36W,Fast Charging,"dual sim, 3g, 4g, 5g, wi-fi, nfc",,6.5 inch,1080 x 2340 px,with punch hole,memory card supported,android v15,50.3 mp + 50.3 mp dual rear & 50.3 mp front camera,https://cdn1.smartprix.com/rx-izlgf1rze-w280-h280/sharp-aquos-r10.webp
oneplus ace 5 racing,83,4.65,29990,upcoming,dimensity 9400e,octa core,3.4 ghz processor GHz,12 gb ram,256 gb inbuilt,7100mAh 80W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","vo5g, wi-fi, nfc, ir blaster",6.77 inch,"1080 x 2392 px, 120 Hz",with punch hole,memory card not supported,android v15,50 mp + 2 mp dual rear & 16 mp front camera,https://cdn1.smartprix.com/rx-ipu28adym-w280-h280/oneplus-ace-5-racing.webp
oneplus ace 5 extreme edition,86,4.0,34990,upcoming,dimensity 9400 plus,octa core,3.73 ghz processor GHz,12 gb ram,256 gb inbuilt,6415mAh 80W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","vo5g, wi-fi, nfc, ir blaster",6.78 inch,"1264 x 2780 px, 120 Hz",with punch hole,memory card not supported,android v15,50 mp + 8 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-ik5u007vl-w280-h280/oneplus-ace-5-extrem.webp
iqoo z10r,71,4.65,18990,rumored,octa core processor,,,8 gb ram,128 gb inbuilt,6800mAh 67W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, ir blaster",6.77 inch,"1080 x 2392 px, 120 Hz",with punch hole,memory card not supported,android v15,50 mp + 2 mp dual rear & 32 mp front camera,https://cdn1.smartprix.com/rx-ibdtueaix-w280-h280/iqoo-z10r.webp
moondrop miad01,81,4.6,49990,upcoming,dimensity 7050,octa core,2.6 ghz processor GHz,12 gb ram,256 gb inbuilt,5000mAh 33W,Fast Charging,"dual sim, 3g, 4g, 5g, wi-fi",,6.7 inch,"2460 x 1080 px, 120 Hz",no punch hole,"memory card (hybrid), upto 2 tb",android v13,64 mp + 8 mp dual rear & 32 mp front camera,https://cdn1.smartprix.com/rx-isntap2rh-w280-h280/moondrop-miad01.webp
oppo a5x,68,4.0,12990,upcoming,snapdragon 6s 4g gen1,octa core,2.1 ghz processor GHz,4 gb ram,64 gb inbuilt,6000mAh 45W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, ir blaster",6.67 inch,"720 x 1604 px, 90 Hz",with punch hole,memory card (hybrid),android v15,32 mp rear & 5 mp front camera,https://cdn1.smartprix.com/rx-iuiwwqpt3-w280-h280/oppo-a5x.webp
vivo y20 5g,74,4.15,11999,rumored,dimensity 6400,octa core,2.4 ghz processor GHz,4 gb ram,128 gb inbuilt,5700mAh 20W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.74 inch,"720 x 1600 px, 90 Hz",no punch hole,"memory card supported, upto 2 tb",android v16,50 mp + 0.08 mp dual rear & 8 mp front camera,https://cdn1.smartprix.com/rx-ikf2lf5dy-w280-h280/vivo-y20-5g.webp
vivo y40 pro,73,4.5,23990,rumored,octa core processor,,,8 gb ram,128 gb inbuilt,6500mAh 80W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.68 inch,"1080 x 2400 px, 120 Hz",with punch hole,memory card not supported,android v16,50 mp + 2 mp dual rear & 50 mp front camera,https://cdn1.smartprix.com/rx-ixeaeo14s-w280-h280/vivo-y40-pro.webp
xiaomi 15t pro,83,4.3,89990,upcoming,octa core processor,,,12 gb ram,256 gb inbuilt,5500mAh 90W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc, ir blaster",6.78 inch,"1440 x 3200 px, 120 Hz",with punch hole,memory card not supported,android v16,50 mp + 50 mp + 50 mp triple rear & 50 mp front camera,https://cdn1.smartprix.com/rx-isjm2a1i0-w280-h280/xiaomi-15t-pro.webp
xiaomi redmi note 14s,86,4.55,21990,upcoming,helio g99 ultra,octa core,2.2 ghz processor GHz,8 gb ram,256 gb inbuilt,5000mAh 67W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, nfc, ir blaster",6.67 inch,"1080 x 2400 px, 120 Hz",with punch hole,memory card supported,android v15,200 mp + 8 mp + 2 mp triple rear & 16 mp front camera,https://cdn1.smartprix.com/rx-ib4zdftpx-w280-h280/xiaomi-redmi-note-14.webp
infinix note 50 pro 4g,84,4.25,16999,upcoming,helio g100,octa core,2.2 ghz processor GHz,8 gb ram,256 gb inbuilt,5200mAh 90W,Fast Charging,"dual sim, 3g, 4g, volte","wi-fi, nfc, ir blaster",6.78 inch,"1080 x 2436 px, 144 Hz",with punch hole,"memory card supported, upto 2 tb",android v15,50 mp + 8 mp dual rear & 32 mp front camera,https://cdn1.smartprix.com/rx-ibwxrmmo7-w280-h280/infinix-note-50-pro.webp
itel power 70,61,4.6,7299,upcoming,helio g50,octa core,2.2 ghz processor GHz,4 gb ram,128 gb inbuilt,6000mAh 18W,Fast Charging,"dual sim, 3g, 4g, volte",wi-fi,6.67 inch,"720 x 1600 px, 120 Hz",with punch hole,memory card supported,android v14,13 mp rear & 8 mp front camera,https://cdn1.smartprix.com/rx-ises0njql-w280-h280/itel-power-70.webp
samsung galaxy m07 5g,67,4.2,11990,rumored,octa core processor,,,6 gb ram,128 gb inbuilt,5500mAh 25W,Fast Charging,"dual sim, 3g, 4g, 5g, volte",wi-fi,6.6 inch,"720 x 1600 px, 120 Hz",no punch hole,"memory card supported, upto 1 tb",android v16,50 mp + 2 mp dual rear & 16 mp front camera,https://cdn1.smartprix.com/rx-i8i0xfahu-w280-h280/samsung-galaxy-m07-5.webp
vivo x300 pro mini,90,4.35,59990,rumored,dimensity 9500,octa core,3.63 ghz processor GHz,12 gb ram,256 gb inbuilt,5800mAh 100W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc, ir blaster",6.3 inch,"1216 x 2640 px, 120 Hz",with punch hole,memory card not supported,android v16,50 mp + 50 mp + 50 mp triple rear & 50 mp front camera,https://cdn1.smartprix.com/rx-inekh0pgw-w280-h280/vivo-x300-pro-mini.webp
realme gt 7 pro racing edition,85,4.05,36999,upcoming,snapdragon 8 elite,octa core,4.32 ghz processor GHz,12 gb ram,256 gb inbuilt,6500mAh 120W,Fast Charging,"dual sim, 3g, 4g, 5g, volte","wi-fi, nfc, ir blaster",6.78 inch,"1264 x 2780 px, 120 Hz",with punch hole,memory card not supported,android v15,50 mp + 8 mp dual rear & 16 mp front camera,https://cdn1.smartprix.com/rx-ia2dbnjiw-w280-h280/realme-gt-7-pro-raci.webp
